cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,sweep
SK-MEL-5,act_hamming+zero,9,740,762,1.0000000116860974e-07,4.999999987376214e-07,1.090000033378601,,NSC740,mechlorethamine,other,alkylator,,,241279087.64641,244520546.38795605,1.0134344786080107,0.559853966881392,4.4,0.440146033118608,0.0229731649104966,7.4,-0.0003790158127274,0.2631979414246376,0.8805668137428115,0.055237685989774,,0.0327711328572452,0.0795012997911172,7.893525758129721,0.0845453753472906,0.3465984555905095,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,3.274310653771972,1.997798693620094,0.6101432957555969,400.0,0.0384073799644939,0.0245272792114775,0.6386084974854328,400.0,-0.0329623767078786,0.0002382203982316,0.0332005971061102,0.1427106642419237,1.0,"2,True,The solver successfully reached the end of the integration interval.",6.028,phi_strong
SK-MEL-5,hamming+zero,9,740,762,1.0000000116860974e-07,4.999999987376214e-07,1.090000033378601,,NSC740,mechlorethamine,other,alkylator,,,241279087.64641,244520546.38795605,1.0134344786080107,0.559853966881392,4.4,0.440146033118608,0.0229731649104966,7.4,-0.0003790158127274,0.2631979414246376,0.8805668137428115,0.055237685989774,,0.0327711328572452,0.0795012997911172,7.893525758129721,0.0845453753472906,0.3465984555905095,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,3.274310653771972,1.997798693620094,0.6101432957555969,400.0,0.0384073799644939,0.0245272792114775,0.6386084974854328,400.0,-0.0329623767078786,0.0002382203982316,0.0332005971061102,0.1427106642419237,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.836,phi_strong
SK-MEL-5,ours+zero,9,755,628503,2.0000000233721948e-07,3.999999975690116e-08,-49.15999984741211,,mercaptopurine,NSC628503,antimetabolite,other,,,241279087.64641,244476689.11824656,1.0132527087325636,0.3740580466207562,4.6000000000000005,0.6259419533792439,0.041615905354005,9.4,-0.000301113653393,0.438231607097911,0.8101467569349234,0.091436302165978,,0.0387665217780098,0.1537466819844766,7.156648300185547,0.2335653788893574,0.5522889005475646,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,18.689170516814112,12.402080974820269,0.6635971865986493,400.0,11.59229589536313,7.423973295629461,0.6404230329040359,400.0,-0.0607626488492529,0.0006113151635167,0.0613739640127697,0.1429915985346491,1.0,"2,True,The solver successfully reached the end of the integration interval.",8.058,phi_strong
SK-MEL-5,linear_curve,9,92859,747973,6.000000212225132e-06,2.999999892949745e-08,-97.72000122070312,,dromostanolone,vorinostat,hormonal,hdac_inhibitor,,,241279087.64641,239518534.37475345,0.9927032496316603,0.0102285669899301,5.0,0.98977143301007,0.3052670426554386,,0.0085972162105673,2.001116933048225,0.3798527968033354,0.42038467159803,,0.03135032572241,1.4075670791684638,2.643927544021378,0.8117392417444714,0.9893310662421884,5.25,0.190568164729299,0.0550853987870166,171.0691823899371,7.44836971296567,4.925411469673506,0.6612737631833243,400.0,2.0707176646457612,1.343524182972312,0.6488205542990573,400.0,-0.4262203106934348,0.0280475880030048,0.4542678986964397,0.1361003167640756,1.0,"2,True,The solver successfully reached the end of the integration interval.",9.726,phi_strong
SK-MEL-5,random,9,180973,628503,7.000000096013537e-06,3.999999975690116e-08,-30.979999542236328,,tamoxifen,NSC628503,hormonal,other,,,241279087.64641,244495540.7306718,1.0133308407108013,0.4597070746990546,4.6000000000000005,0.5402929253009454,0.0341903175394531,8.8,-0.0003346008363271,0.3486894212744011,0.8380636854835644,0.0767229775473243,,0.0368158765692164,0.1189209571275744,7.528918099312856,0.1913633687770876,0.4883614437955926,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,749.5384150207869,499.4713239820345,0.6663718816442286,400.0,11.59229589536313,7.390584844613134,0.6375428052668443,400.0,-0.053372034860448,0.0004825444094155,0.0538545792698635,0.1429181219235978,1.0,"2,True,The solver successfully reached the end of the integration interval.",4.539,phi_strong
SR,act_hamming+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,198308721.0209792,0.8219059635686161,0.001311817591688,4.6000000000000005,0.998688182408312,0.4189151643490977,,0.0905945281590877,2.893297158121075,0.1978137759758339,0.7037434669251026,,0.0195481063312593,2.5732504586767395,1.8821542080539304,0.6622243152445836,0.9982520820555464,5.25,0.0,0.0,400.0,90.80036472291091,60.60288475815068,0.6674299706073674,400.0,0.9043599849896466,0.5903272301884902,0.6527569109498453,400.0,0.7816058750062225,0.1140015051599726,-0.6676043698462498,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.99,phi_strong
SK-MEL-5,tanimoto+zero,9,92859,119875,6.000000212225132e-06,1.9999999949504854e-06,-91.9499969482422,,dromostanolone,cisplatin,hormonal,platinum,,,241279087.64641,242203078.6891085,1.0038295529534351,0.0308348116294466,4.800000000000001,0.9691651883705532,0.2188707775758738,15.6,0.0037566825078298,1.5220149378387111,0.480364126419075,0.3184294331591671,,0.0355268956237092,1.1603452867281747,2.91518016673965,0.8886387507533419,0.9669809957659828,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,7.44836971296567,4.921484724330841,0.6607465679051644,400.0,0.3724807083952616,0.2451283033692672,0.6580966419048657,400.0,-0.2616027651689463,0.0107113371942507,0.2723141023631971,0.1379336671301045,1.0,"2,True,The solver successfully reached the end of the integration interval.",13.236,phi_strong
SR,hamming+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,198308721.0209792,0.8219059635686161,0.001311817591688,4.6000000000000005,0.998688182408312,0.4189151643490977,,0.0905945281590877,2.893297158121075,0.1978137759758339,0.7037434669251026,,0.0195481063312593,2.5732504586767395,1.8821542080539304,0.6622243152445836,0.9982520820555464,5.25,0.0,0.0,400.0,90.80036472291091,60.60288475815068,0.6674299706073674,400.0,0.9043599849896466,0.5903272301884902,0.6527569109498453,400.0,0.7816058750062225,0.1140015051599726,-0.6676043698462498,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.99,phi_strong
SR,linear_curve,6,9706,26980,4.999999873689376e-06,4.999999987376214e-07,-98.98999786376952,,triethylenemelamine,mitomycin,alkylator,alkylator,,,241279087.64641,3935695.1798167434,0.016311795681126,2.379482823572995e-06,4.6000000000000005,0.9999976205171764,0.5420310014937612,,1.7929148868602909,5.634688034518449,0.0113589817835527,1.944660596935163,,0.0002007976584722,5.4505101471628885,1.8729523806774824,0.9984233939792844,0.9999967774298708,5.25,0.0,0.0,400.0,92.42422518636896,61.69800348149197,0.6675522933200786,400.0,90.80036472291091,60.61382728252946,0.6675504825063248,400.0,0.9994922755681852,0.980164737928858,-0.019327537639327,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.964,phi_strong
SR,ours+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,198308721.0209792,0.8219059635686161,0.001311817591688,4.6000000000000005,0.998688182408312,0.4189151643490977,,0.0905945281590877,2.893297158121075,0.1978137759758339,0.7037434669251026,,0.0195481063312593,2.5732504586767395,1.8821542080539304,0.6622243152445836,0.9982520820555464,5.25,0.0,0.0,400.0,90.80036472291091,60.60288475815068,0.6674299706073674,400.0,0.9043599849896466,0.5903272301884902,0.6527569109498453,400.0,0.7816058750062225,0.1140015051599726,-0.6676043698462498,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.137,phi_strong
SR,random,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,198308721.0209792,0.8219059635686161,0.001311817591688,4.6000000000000005,0.998688182408312,0.4189151643490977,,0.0905945281590877,2.893297158121075,0.1978137759758339,0.7037434669251026,,0.0195481063312593,2.5732504586767395,1.8821542080539304,0.6622243152445836,0.9982520820555464,5.25,0.0,0.0,400.0,90.80036472291091,60.60288475815068,0.6674299706073674,400.0,0.9043599849896466,0.5903272301884902,0.6527569109498453,400.0,0.7816058750062225,0.1140015051599726,-0.6676043698462498,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.24,phi_strong
SR,tanimoto+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,198308721.0209792,0.8219059635686161,0.001311817591688,4.6000000000000005,0.998688182408312,0.4189151643490977,,0.0905945281590877,2.893297158121075,0.1978137759758339,0.7037434669251026,,0.0195481063312593,2.5732504586767395,1.8821542080539304,0.6622243152445836,0.9982520820555464,5.25,0.0,0.0,400.0,90.80036472291091,60.60288475815068,0.6674299706073674,400.0,0.9043599849896466,0.5903272301884902,0.6527569109498453,400.0,0.7816058750062225,0.1140015051599726,-0.6676043698462498,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.249,phi_strong
U251,act_hamming+zero,9,85998,409962,9.999999747378752e-05,1.9999999949504854e-06,-40.290000915527344,,streptozocin,carmustine,alkylator,alkylator,,,241279087.64641,244327380.7042708,1.0126338883638686,0.9423219923141534,4.4,0.0576780076858466,0.0024258006398838,3.2,-3.5797440573223475e-05,0.037073374214652,0.9800564629281292,0.0087489030506289,,0.0119658796687929,0.0141072686643853,6.314194654965211,0.2138371641549302,0.0368533567549539,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,0.057991673115147,0.0368275715448172,0.6350493021936638,400.0,0.0419885926861412,0.0266596990402789,0.634927186999488,400.0,-0.0042345652604169,3.308459982021006e-05,0.0042676498602371,0.1417863692291066,1.0,"2,True,The solver successfully reached the end of the integration interval.",17.754,phi_strong
U251,linear_curve,9,26980,754143,4.999999969612645e-09,9.99999993922529e-09,-90.36000061035156,,mitomycin,bendamustine,alkylator,alkylator,,,241279087.64641,236795765.8993432,0.9814185232926732,0.0135340149216955,4.4,0.9864659850783044,0.2590611577912294,,0.0135624091670179,1.8798460502300456,0.4057555195028846,0.3917355637424163,,0.0326850882707171,1.8478191265046064,2.145617320467079,0.8683777032117603,0.9802518503504692,5.25,0.1843879427084984,0.0359946996815853,173.58490566037736,1.828253653194684,1.2132854610512402,0.6636308145377692,400.0,16.209099229005094,10.80056336744086,0.6663271792496634,400.0,-0.0190625264366259,0.0168591876640819,0.0359217141007078,0.1127925903260467,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.714,phi_strong
U251,hamming+zero,9,85998,409962,9.999999747378752e-05,1.9999999949504854e-06,-40.290000915527344,,streptozocin,carmustine,alkylator,alkylator,,,241279087.64641,244327380.7042708,1.0126338883638686,0.9423219923141534,4.4,0.0576780076858466,0.0024258006398838,3.2,-3.5797440573223475e-05,0.037073374214652,0.9800564629281292,0.0087489030506289,,0.0119658796687929,0.0141072686643853,6.314194654965211,0.2138371641549302,0.0368533567549539,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,0.057991673115147,0.0368275715448172,0.6350493021936638,400.0,0.0419885926861412,0.0266596990402789,0.634927186999488,400.0,-0.0042345652604169,3.308459982021006e-05,0.0042676498602371,0.1417863692291066,1.0,"2,True,The solver successfully reached the end of the integration interval.",16.839,phi_strong
U251,random,9,45388,713563,4.999999873689376e-06,9.999999747378752e-05,-51.60699844360352,,dacarbazine,arsenic trioxide,alkylator,other,,,241279087.64641,244524122.17117515,1.0134492987204953,0.5768422586932868,4.4,0.4231577413067132,0.022282860423742,7.4,-0.0003853667373787,0.2502156324912719,0.8831977633240192,0.0539420394532664,,0.0324781570484242,0.0775770998642613,7.911521272648253,0.084511182933598,0.3342104915917537,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.771889939037878,0.4948863919654975,0.6411359533748406,400.0,2.456617606864609,1.47929149686233,0.6021659588894487,400.0,-0.0285018403506795,0.0002246333677117,0.0287264737183913,0.1426859155988461,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.549,phi_strong
U251,ours+zero,9,85998,409962,9.999999747378752e-05,1.9999999949504854e-06,-40.290000915527344,,streptozocin,carmustine,alkylator,alkylator,,,241279087.64641,244327380.7042708,1.0126338883638686,0.9423219923141534,4.4,0.0576780076858466,0.0024258006398838,3.2,-3.5797440573223475e-05,0.037073374214652,0.9800564629281292,0.0087489030506289,,0.0119658796687929,0.0141072686643853,6.314194654965211,0.2138371641549302,0.0368533567549539,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,0.057991673115147,0.0368275715448172,0.6350493021936638,400.0,0.0419885926861412,0.0266596990402789,0.634927186999488,400.0,-0.0042345652604169,3.308459982021006e-05,0.0042676498602371,0.1417863692291066,1.0,"2,True,The solver successfully reached the end of the integration interval.",16.645,phi_strong
U251,tanimoto+zero,9,85998,409962,9.999999747378752e-05,1.9999999949504854e-06,-40.290000915527344,,streptozocin,carmustine,alkylator,alkylator,,,241279087.64641,244327380.7042708,1.0126338883638686,0.9423219923141534,4.4,0.0576780076858466,0.0024258006398838,3.2,-3.5797440573223475e-05,0.037073374214652,0.9800564629281292,0.0087489030506289,,0.0119658796687929,0.0141072686643853,6.314194654965211,0.2138371641549302,0.0368533567549539,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,0.057991673115147,0.0368275715448172,0.6350493021936638,400.0,0.0419885926861412,0.0266596990402789,0.634927186999488,400.0,-0.0042345652604169,3.308459982021006e-05,0.0042676498602371,0.1417863692291066,1.0,"2,True,The solver successfully reached the end of the integration interval.",15.058,phi_strong
BT-549,act_hamming+zero,8,750,105014,4.999999873689376e-05,1.0000000116860974e-07,32.560001373291016,,NSC750,cladribine,other,antimetabolite,,,241279087.64641,244380030.65285215,1.012852100182783,0.7655376848414833,4.4,0.2344623151585166,0.0108013610769855,6.200000000000001,-0.0001293731944842,0.1273061267867693,0.9346790978289172,0.0293374693024302,,0.0252465424597137,0.0443053046256682,8.086272653239115,0.0624187143224518,0.1808447623481931,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,4.128523645071777,2.532984367645146,0.6135327263218588,400.0,0.0518059910829652,0.0335111366610726,0.6468583258528118,400.0,-0.0160810552220989,0.0001255686665094,0.0162066238886083,0.1420873115528924,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.354,phi_weak
BT-549,hamming+zero,8,750,105014,4.999999873689376e-05,1.0000000116860974e-07,32.560001373291016,,NSC750,cladribine,other,antimetabolite,,,241279087.64641,244380030.65285215,1.012852100182783,0.7655376848414833,4.4,0.2344623151585166,0.0108013610769855,6.200000000000001,-0.0001293731944842,0.1273061267867693,0.9346790978289172,0.0293374693024302,,0.0252465424597137,0.0443053046256682,8.086272653239115,0.0624187143224518,0.1808447623481931,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,4.128523645071777,2.532984367645146,0.6135327263218588,400.0,0.0518059910829652,0.0335111366610726,0.6468583258528118,400.0,-0.0160810552220989,0.0001255686665094,0.0162066238886083,0.1420873115528924,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.367,phi_weak
BT-549,linear_curve,8,67574,246131,1.0000000116860974e-07,1.9999999494757503e-05,-89.91000366210938,,vincristine,mitoxantrone,antimitotic,dna_intercalator,,,241279087.64641,215896910.01205957,0.8948015848288206,0.0031401050781126,4.6000000000000005,0.9968598949218874,0.3665982452924779,,0.0536899151366569,2.5142264274660446,0.275610115562609,0.559704846806494,,0.0242127100191996,1.3022944378586991,3.0041340098553877,0.7298712904326871,0.9959753406532816,5.25,0.1028606569275243,0.0,213.8364779874214,11.374212191331845,6.8637670860592666,0.6034498891527682,400.0,11.704019281956482,6.934920600196104,0.5925247073787152,400.0,0.5481117520389359,0.061766259901135,-0.4863454921378008,0.0280291339524496,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.633,phi_weak
BT-549,ours+zero,8,125973,681239,2.999999892949745e-08,3.000000106112566e-07,-95.31999969482422,,paclitaxel,bortezomib,antimitotic,proteasome,,,241279087.64641,229643389.59561932,0.9517749417726472,0.0091925311783945,5.0,0.9908074688216054,0.3219419775606916,,0.026882393207808,2.0474966153376193,0.3229805808120781,0.4908235888134441,,0.0277023970544802,1.396011483964256,2.753260761289333,0.7733589187037884,0.9906697104758356,5.25,0.1666518025896331,0.023430512056881,181.13207547169813,1.7676312857947352,1.0603299391367302,0.5998592283684326,400.0,5.224603901442932,3.3081172511853545,0.6331804886245478,400.0,-0.1699903498952106,0.0415047755421102,0.2114951254373209,0.095044762861235,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.558,phi_weak
