cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,has_fit_drug1,has_fit_drug2,setting
MDA-MB-231/ATCC,random,7,82151,713563,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,,daunorubicin,arsenic trioxide,dna_intercalator,other,241279087.64641,244517385.04673868,1.013421376182731,0.5532998209937818,4.4,0.4467001790062181,0.0241383288210172,7.6,-0.000373400898391,0.2683121714925419,0.8754001742051631,0.057793371298032,,0.0332984750431924,0.0833095511626835,7.8643951948713084,0.0932080593991458,0.3561925260571925,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.1181595423028795,0.0279948006413849,0.2369237396809277,147.86093499266497,2.404551954742679,1.45146260170136,0.6036312082334221,400.0,-0.0288931002196768,0.0002502861869403,0.0291433864066171,0.1426844811610842,1.0,2,True,The solver successfully reached the end of the integration interval.,4.988,True,True,phi_weak
MDA-MB-231/ATCC,random,8,24559,409962,9.999999974752427e-07,2.0000000233721948e-07,-40.54999923706055,,NSC24559,carmustine,other,alkylator,241279087.64641,244540375.94538623,1.0135166637556072,0.5043785365563382,4.4,0.4956214634436617,0.0286786870379056,8.0,-0.0004142337865297,0.3085161039776283,0.8582077788575052,0.0664075533088475,,0.0349967522011954,0.0974634003585219,7.732300196457578,0.120714296406024,0.4067677816277899,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.464070125116591,1.4939373334492885,0.6062884810872015,400.0,7.600000280806509e-05,4.8535650616261064e-05,0.6386269581967763,400.0,-0.0343194454330579,0.0003171445633235,0.0346365899963815,0.1428349266629797,1.0,2,True,The solver successfully reached the end of the integration interval.,6.933,True,True,phi_weak
MDA-MB-231/ATCC,tanimoto+zero,2,49842,713563,4.999999858590343e-10,9.999999747378752e-05,-22.812000274658203,,vinblastine,arsenic trioxide,antimitotic,other,241279087.64641,244427299.75212625,1.013048010652004,0.4338389118649454,4.4,0.5661610881350545,0.0411651102273311,10.4,-0.000213368289346,0.3739441990506083,0.8133975581531102,0.0896971356961493,,0.0381905402601646,0.1456963099345596,7.281306614497849,0.276246771973939,0.5042233249040775,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.000189999992406,6.256479792036042e-05,0.329288423268159,240.9398616228372,2.404551954742679,1.4637932540531773,0.6087592539500042,400.0,-0.0593437964448615,0.0013083529029837,0.0606521493478452,0.1433117419200607,1.0,2,True,The solver successfully reached the end of the integration interval.,4.897,True,True,phi_weak
MDA-MB-231/ATCC,ours+zero,2,681239,754143,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,,bortezomib,bendamustine,proteasome,alkylator,241279087.64641,135024731.537397,0.5596205326143856,0.0003301966848967,4.6000000000000005,0.9996698033151032,0.4895165902774662,,0.2575230192800746,3.492397899959967,0.094592208022936,1.024144636875334,,0.009731860947555,3.3398873623222873,1.7429704201408964,0.6178074270333115,0.9996117669518976,5.25,0.0,0.0,400.0,3.2756952361042613,2.1248955304369908,0.6486853560174601,400.0,16.469569332401257,10.98308359970297,0.6668713296646744,400.0,0.9316581668615318,0.3614380261260687,-0.5702201407354631,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,19.281,True,True,phi_weak
MDA-MB-231/ATCC,tanimoto+zero,6,38721,713563,1.9999999494757503e-05,9.999999747378752e-05,-10.20400047302246,,mitotane,arsenic trioxide,other,other,241279087.64641,244534638.72670877,1.0134928854052605,0.5279789579680587,4.4,0.4720210420319413,0.0265726462147428,7.800000000000001,-0.0004040445830805,0.2886560866611596,0.8658791250932905,0.0625427303486247,,0.0342586729893183,0.0908782609473696,7.796108069609002,0.108394760834752,0.3822670753279356,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1.1110288055148971,0.6606016831300525,0.5945855587640702,400.0,2.404551954742679,1.4523257325512116,0.6039901652724451,400.0,-0.0313040582114008,0.0002869466424878,0.0315910048538886,0.1427779051784113,1.0,2,True,The solver successfully reached the end of the integration interval.,3.976,True,True,phi_weak
MDA-MB-435,no_treatment,-1,-1,-1,0.0,0.0,,,,,,,241279087.64641,244307242.44601148,1.012550423781605,1.0,0.0,0.0,-0.0005289501584925,0.0,0.0,0.0,1.0,0.0,,0.001098475822591,6.230461558811701e-22,0.0,-4.4497688561597695,-0.0250950517930392,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,,,,,,,,,0.0,0.0,0.0,0.1416738683806418,1.0,0,True,The solver successfully reached the end of the integration interval.,0.147,,,phi_weak
MDA-MB-435,act_hamming+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.658,True,True,phi_weak
MDA-MB-231/ATCC,tanimoto+zero,7,82151,713563,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,,daunorubicin,arsenic trioxide,dna_intercalator,other,241279087.64641,244517385.04673868,1.013421376182731,0.5532998209937818,4.4,0.4467001790062181,0.0241383288210172,7.6,-0.000373400898391,0.2683121714925419,0.8754001742051631,0.057793371298032,,0.0332984750431924,0.0833095511626835,7.8643951948713084,0.0932080593991458,0.3561925260571925,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.1181595423028795,0.0279948006413849,0.2369237396809277,147.86093499266497,2.404551954742679,1.45146260170136,0.6036312082334221,400.0,-0.0288931002196768,0.0002502861869403,0.0291433864066171,0.1426844811610842,1.0,2,True,The solver successfully reached the end of the integration interval.,4.936,True,True,phi_weak
MDA-MB-231/ATCC,tanimoto+zero,8,49842,713563,4.999999858590343e-10,9.999999747378752e-05,-22.812000274658203,,vinblastine,arsenic trioxide,antimitotic,other,241279087.64641,244427299.75212625,1.013048010652004,0.4338389118649454,4.4,0.5661610881350545,0.0411651102273311,10.4,-0.000213368289346,0.3739441990506083,0.8133975581531102,0.0896971356961493,,0.0381905402601646,0.1456963099345596,7.281306614497849,0.276246771973939,0.5042233249040775,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.000189999992406,6.256479792036042e-05,0.329288423268159,240.9398616228372,2.404551954742679,1.4637932540531773,0.6087592539500042,400.0,-0.0593437964448615,0.0013083529029837,0.0606521493478452,0.1433117419200607,1.0,2,True,The solver successfully reached the end of the integration interval.,4.852,True,True,phi_weak
MDA-MB-435,act_hamming+zero,1,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.649,True,True,phi_weak
MDA-MB-435,act_hamming+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.699,True,True,phi_weak
MDA-MB-435,hamming+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.673,True,True,phi_weak
MDA-MB-435,hamming+zero,1,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.658,True,True,phi_weak
MDA-MB-435,hamming+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.692,True,True,phi_weak
MDA-MB-435,ours+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.7,True,True,phi_weak
MDA-MB-435,ours+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.767,True,True,phi_weak
MDA-MB-435,ours+zero,1,279836,754143,4.999999987376214e-07,9.99999993922529e-09,-79.33200073242188,,NSC279836,bendamustine,other,alkylator,241279087.64641,243860074.07078555,1.0106970995686038,0.0607505351206696,4.6000000000000005,0.9392494648793304,0.1518416246085351,13.599999999999998,0.0007956403699673,1.2276205009189043,0.5774798179616821,0.2384631890999462,,0.0388936813294408,1.134954964756289,2.873893885730932,0.8842212711785327,0.9200668795180904,5.25,0.1968849621189929,0.0578624312878497,168.55345911949686,2.716704000731691,1.7516811971017563,0.6447817637217654,400.0,4.982556569608383,3.303495701483751,0.6630121816646826,400.0,-0.1529284996143138,0.0041360018192482,0.1570645014335621,0.1377970907422562,1.0,2,True,The solver successfully reached the end of the integration interval.,4.62,True,True,phi_weak
MDA-MB-435,random,1,743414,761432,4.999999873689376e-06,4.999999969612645e-09,-52.07500076293945,,sunitinib,NSC761432,kinase_inhibitor,other,241279087.64641,239673378.04989883,0.9933450113220572,0.0212725697956014,4.4,0.9787274302043986,0.2267867479495386,,0.0083165447122792,1.6834527439442009,0.4545619301005313,0.3424069395736414,,0.0347330151182634,1.5720244747516725,2.3727469061993345,0.8943488922173468,0.96926137731428,5.25,0.190568164729299,0.047290154371214,171.0691823899371,21.67723172355619,14.241848643696391,0.6569957282977271,400.0,9.51437302409918,6.22705200100903,0.6544889490076102,400.0,-0.0702688630771242,0.0112775954109163,0.0815464584880405,0.123463429284643,1.0,2,True,The solver successfully reached the end of the integration interval.,5.163,True,True,phi_weak
MDA-MB-435,tanimoto+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.685,True,True,phi_weak
MDA-MB-435,random,0,24559,712807,9.999999974752427e-07,2.0000000233721948e-07,-89.3499984741211,,NSC24559,capecitabine,other,antimetabolite,241279087.64641,244547134.90582943,1.0135446767944043,0.5077079534847928,4.4,0.4922920465152072,0.0281206152053273,8.0,-0.0004262372793974,0.3056587343156831,0.8600947697921072,0.0654536932562264,,0.034816530493648,0.095734387331168,7.747821975079021,0.1156722423601533,0.3999621622916472,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.539011248752824,1.5384020706978876,0.6059059688898815,400.0,3.54117948981554,2.3215722592054147,0.6555929361621671,400.0,-0.0340868917755259,0.0003080966083305,0.0343949883838564,0.1428487925286889,1.0,2,True,The solver successfully reached the end of the integration interval.,9.198,True,True,phi_weak
MDA-MB-435,tanimoto+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244596066.3169838,1.013747476844884,0.1482817664385105,4.6000000000000005,0.8517182335614895,0.1172462235080677,12.4,-0.0005131265252208,0.8400828576710644,0.6355615427155217,0.1968423894566863,,0.0398820297109505,0.7554356000811596,3.698357218782235,0.8483291509798719,0.8442753457941579,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.40908518504267,0.6563137208168568,400.0,2.539011248752824,1.596912875367964,0.6289506894277748,400.0,-0.145734528873332,0.0033075850494733,0.1490421139228054,0.1457129251649808,1.0,2,True,The solver successfully reached the end of the integration interval.,1.687,True,True,phi_weak
OVCAR-8,no_treatment,-1,-1,-1,0.0,0.0,,,,,,,241279087.64641,244307242.44601148,1.012550423781605,1.0,0.0,0.0,-0.0005289501584925,0.0,0.0,0.0,1.0,0.0,,0.001098475822591,6.230461558811701e-22,0.0,-4.4497688561597695,-0.0250950517930392,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,,,,,,,,,0.0,0.0,0.0,0.1416738683806418,1.0,0,True,The solver successfully reached the end of the integration interval.,0.149,,,phi_weak
MDA-MB-435,tanimoto+zero,1,713563,753082,9.999999747378752e-05,4.999999987376214e-07,2.67549991607666,,arsenic trioxide,pazopanib,other,kinase_inhibitor,241279087.64641,244510881.4512487,1.0133944215239028,0.5638967860566633,4.4,0.4361032139433367,0.0233861397225192,7.6,-0.0003618495185323,0.2600730818781486,0.878320496694027,0.0563469823312736,,0.0329855891704895,0.0810822302762455,7.884722074897642,0.0898311883877609,0.3469302136330198,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.308439627427034,1.3907635060804855,0.602469083252837,400.0,1.7043675242828893,1.019766908101012,0.5983257094329334,400.0,-0.0274723638451983,0.0002402510973549,0.0277126149425532,0.1426483893941975,1.0,2,True,The solver successfully reached the end of the integration interval.,3.865,True,True,phi_weak
